method,value
Ridge,0.0545186679167093
Ridge,0.0634628044766293
Ridge,0.0479856046835877
Ridge,0.0339083571852195
Ridge,0.0316860275284608
Ridge,0.0399655500989518
Ridge,0.034107319806596
Ridge,0.0444225721784776
Ridge,0.0509677351967328
Ridge,0.0229967660797699
Ridge,0.0314059581447168
Ridge,0.1818541522889348
Ridge,0.1808878157503715
Ridge,0.1687988292243611
Ridge,0.1639152555959504
Ridge,0.1558132045088567
Ridge,0.1480556535611836
Ridge,0.1546063814287795
Ridge,0.176829095265871
Ridge,0.1734162495576116
Ridge,0.1706179847530065
Ridge,0.1925750008731184
Ridge,0.2110813678168187
Ridge,0.1816426429986957
Ridge,0.1840468579149342
Ridge,0.1872938763008497
RandomForest,0.0533111470425613
RandomForest,0.0434679112175487
RandomForest,0.0485023814015226
RandomForest,0.0539637708080622
RandomForest,0.0550317207999149
RandomForest,0.0081471584206287
RandomForest,0.0010435096630166
RandomForest,0.0031949415621748
RandomForest,0.0020237511435899
RandomForest,0.006141179646376
RandomForest,0.0618085990486836
RandomForest,0.0578516095966727
RandomForest,0.0650712935474653
RandomForest,0.0556872761339993
RandomForest,0.0552279225645429
RandomForest,0.0158722111758188
RandomForest,0.0236064814269504
RandomForest,0.0145777618483085
RandomForest,0.0312868905696334
RandomForest,0.0317170940151938
RandomForest,0.047461620645044
RandomForest,0.0518868734987459
RandomForest,0.053754211210216
RandomForest,0.0491031250969804
RandomForest,0.0575958088880877
RandomForest,0.0673941408738012
RandomForest,0.0601882119861317
RandomForest,0.0689024887800897
RandomForest,0.0675348507278559
RandomForest,0.0659888276229571
RandomForest,0.145986273025028
RandomForest,0.1604804205253419
RandomForest,0.1532839715985618
RandomForest,0.1586222473178994
RandomForest,0.159399049480109
RandomForest,0.1162398833527137
RandomForest,0.1354871888948779
RandomForest,0.1299952550885954
RandomForest,0.1228289173814675
RandomForest,0.105980567540075
RandomForest,0.0291961475126091
RandomForest,0.0255815036635737
RandomForest,0.0248634213043505
RandomForest,0.0207454446013218
RandomForest,0.0230458568621735
RandomForest,0.0647975077881619
RandomForest,0.0701133786848072
RandomForest,0.0699566132342625
RandomForest,0.079021429165881
RandomForest,0.0710365188103578
RandomForest,0.015727539108211
RandomForest,0.0047486033519553
RandomForest,0.0218081649533261
RandomForest,0.0026604589291652
RandomForest,0.020071138211382
RandomForest,0.105424321959755
RandomForest,0.1028597277948233
RandomForest,0.0968735964868505
RandomForest,0.101228812974941
RandomForest,0.1014558940225752
RandomForest,0.0198590807652766
RandomForest,0.0297216639259394
RandomForest,0.0303660366897052
RandomForest,0.0068819046243709
RandomForest,0.0126466753585398
RandomForest,0.0616564775514971
RandomForest,0.0579869460666437
RandomForest,0.0528668060179882
RandomForest,0.0697267497603068
RandomForest,0.0371528188490286
RandomForest,0.0501359533412175
RandomForest,0.0465301183994468
RandomForest,0.0551955477624457
RandomForest,0.0607397700631661
RandomForest,0.025910104011887
RandomForest,0.0432344205909424
RandomForest,0.0382686724729479
RandomForest,0.0187914631408643
RandomForest,0.0258534278959811
RandomForest,0.0292848919395503
RandomForest,0.2142611430537127
RandomForest,0.1907872592407903
RandomForest,0.1926717499906096
RandomForest,0.1853653889662892
RandomForest,0.1831349206349206
RandomForest,0.2138659543467703
RandomForest,0.1537499610985211
RandomForest,0.2001984712687716
RandomForest,0.2013094546806399
RandomForest,0.192606170253285
RandomForest,0.2404122557410172
RandomForest,0.2250521862172348
RandomForest,0.2412772737619093
RandomForest,0.2592620647340873
RandomForest,0.2394677169113259
Bagging,0.069521847900879
Bagging,0.0541131538889243
Bagging,0.041268941183883
Bagging,0.0355730609886051
Bagging,0.0390869519153982
Bagging,0.0002130524449898
Bagging,0.0052082647883158
Bagging,0.0083048050797732
Bagging,0.0069483484102466
Bagging,0.0082742009014609
Bagging,0.0544872620654828
Bagging,0.0484498000054209
Bagging,0.0631718982610624
Bagging,0.0561262843022499
Bagging,0.0551814189763265
Bagging,0.019729159189213
Bagging,0.0298680585761924
Bagging,0.0386363636363635
Bagging,0.0328142877574371
Bagging,0.0439452170204145
Bagging,0.0646282835275565
Bagging,0.0298452641450452
Bagging,0.0460930449356856
Bagging,0.0490088368760448
Bagging,0.0601550711863394
Bagging,0.0720919391853126
Bagging,0.0658102052409013
Bagging,0.0513606794908471
Bagging,0.0523187113772343
Bagging,0.0501375247362974
Bagging,0.1555393036810495
Bagging,0.159196638621878
Bagging,0.1172794361041338
Bagging,0.1613251764144826
Bagging,0.1521744959244959
Bagging,0.1163063061826853
Bagging,0.0874101725914652
Bagging,0.1246804850406139
Bagging,0.1062058147462975
Bagging,0.1154489006374512
Bagging,0.0320219784552436
Bagging,0.0071818906820886
Bagging,0.0354899287704832
Bagging,0.009006078789125
Bagging,0.0165317501445833
Bagging,0.0521060852440928
Bagging,0.0569323816289004
Bagging,0.0627638816407825
Bagging,0.0774510968435662
Bagging,0.0770571114290998
Bagging,0.0128195088999732
Bagging,0.007129402750397
Bagging,0.0330387651702603
Bagging,0.0045329992352124
Bagging,0.0087283307067523
Bagging,0.0885117012346184
Bagging,0.1066079295154184
Bagging,0.0872105145366797
Bagging,0.078837630942788
Bagging,0.1134234387925568
Bagging,0.0136337198030168
Bagging,0.0263231161190344
Bagging,0.0327722174826775
Bagging,0.0444537309030125
Bagging,0.0067512102311522
Bagging,0.0558534798534797
Bagging,0.0426666666666666
Bagging,0.0541785122009003
Bagging,0.0317975746392366
Bagging,0.0399107437026388
Bagging,0.0698348648149503
Bagging,0.0575395837925076
Bagging,0.068153854383994
Bagging,0.0643128497799778
Bagging,0.0106402895656515
Bagging,0.0327985739750444
Bagging,0.0834904411270657
Bagging,0.0651600637802036
Bagging,0.0316824196597352
Bagging,0.0084104677265598
Bagging,0.1243868501933017
Bagging,0.1563483784875908
Bagging,0.1268059814738705
Bagging,0.1265012642225031
Bagging,0.131424375917768
Bagging,0.1623757783368123
Bagging,0.1608891497405887
Bagging,0.1852779724363466
Bagging,0.2098078156986159
Bagging,0.2217118098089923
Bagging,0.1760010278222002
Bagging,0.2098437837348432
Bagging,0.2026023316238385
Bagging,0.1824956890490744
Bagging,0.1835106202209006
AdaBoost,0.0491535011680056
AdaBoost,0.050067469702105
AdaBoost,0.0479410056272888
AdaBoost,0.0496128290805096
AdaBoost,0.042076921020721
AdaBoost,0.0117361625598769
AdaBoost,0.0111482085166295
AdaBoost,0.0094220414219272
AdaBoost,0.0113391035808156
AdaBoost,0.0037065318788622
AdaBoost,0.05928344260042
AdaBoost,0.0577385353130028
AdaBoost,0.0562834470131948
AdaBoost,0.0562716491809497
AdaBoost,0.0566047673220488
AdaBoost,0.0137886766948531
AdaBoost,0.0090631355814922
AdaBoost,0.0123755896343247
AdaBoost,0.0092184924212583
AdaBoost,0.0095658712669405
AdaBoost,0.0569956902038515
AdaBoost,0.0745273986525301
AdaBoost,0.0746091063494669
AdaBoost,0.0603995012448167
AdaBoost,0.0620345603029944
AdaBoost,0.0766091220416981
AdaBoost,0.0615715471711444
AdaBoost,0.0702939881314349
AdaBoost,0.0673279277048773
AdaBoost,0.0607321136305377
AdaBoost,0.1402945600987933
AdaBoost,0.1420736698499318
AdaBoost,0.1470620661204051
AdaBoost,0.1395392220874918
AdaBoost,0.1369202898550724
AdaBoost,0.1333391090327344
AdaBoost,0.1184002745513613
AdaBoost,0.1217342692652754
AdaBoost,0.1120431920368559
AdaBoost,0.122790223644607
AdaBoost,0.0254680169089979
AdaBoost,0.0263001424015056
AdaBoost,0.0274322887836229
AdaBoost,0.0266933902478192
AdaBoost,0.0226245904838084
AdaBoost,0.0775936044717142
