method,value
BayesianRidge,0.7594013677866955
BayesianRidge,0.730636699915344
BayesianRidge,0.7299533555960227
BayesianRidge,0.7486825654704531
BayesianRidge,0.7302486305043702
BayesianRidge,0.7298341746665555
BayesianRidge,0.6694442009559172
BayesianRidge,0.6683812903986298
BayesianRidge,0.6687338131902405
BayesianRidge,0.6695587529490318
BayesianRidge,0.6689032094162602
BayesianRidge,0.700134563135001
BayesianRidge,0.7012679922606656
BayesianRidge,0.6992333749324202
BayesianRidge,0.7245627475597257
BayesianRidge,0.7003612037523564
BayesianRidge,0.6776762632250662
BayesianRidge,0.7775065172141566
BayesianRidge,0.6775059053406298
BayesianRidge,0.6778059139107959
BayesianRidge,0.6784608359086843
BayesianRidge,0.6642073832295408
BayesianRidge,0.6803920095974124
BayesianRidge,0.7080368070213848
BayesianRidge,0.6921051107748352
BayesianRidge,0.68370684221384
BayesianRidge,0.6492120566249578
BayesianRidge,0.6648291193507013
BayesianRidge,0.6911703981040841
BayesianRidge,0.6861977188135672
BayesianRidge,0.6909490772870263
BayesianRidge,0.758171813681096
BayesianRidge,0.7222851180036216
BayesianRidge,0.710102439962387
BayesianRidge,0.7196096294883396
BayesianRidge,0.7334031217310137
BayesianRidge,0.660316326456666
BayesianRidge,0.7109813042816326
BayesianRidge,0.6559196519030691
BayesianRidge,0.7206391683246227
BayesianRidge,0.7484984455281506
BayesianRidge,0.706269214156761
BayesianRidge,0.652082679075425
BayesianRidge,0.5914732062498131
BayesianRidge,0.6684542777999903
BayesianRidge,0.654199577387224
BayesianRidge,1.094643847705965
BayesianRidge,1.0943304783207368
BayesianRidge,1.093908241404532
BayesianRidge,1.0984234935399102
BayesianRidge,1.0976433955639924
BayesianRidge,1.1008110653384662
BayesianRidge,1.10031834695498
BayesianRidge,1.0903954669030973
BayesianRidge,1.0990997441540529
BayesianRidge,1.100278470565266
Tweedie,0.9201762391096258
Tweedie,0.9115411221243171
Tweedie,0.95225866772406
Tweedie,0.90363884298295
Tweedie,0.869530958676028
Tweedie,0.680089508580543
Tweedie,0.6803656196142729
Tweedie,0.6791391528372364
Tweedie,0.678815117301161
Tweedie,0.6718243425846183
Tweedie,0.7211305784689248
Tweedie,0.7122491981354068
Tweedie,0.7416958153707163
Tweedie,0.7208937366384797
Tweedie,0.7093703034675397
Tweedie,0.8505672004838329
Tweedie,0.8789836898298888
Tweedie,0.8326123153315782
Tweedie,0.8247291885737296
Tweedie,0.8139513402090218
Tweedie,0.7151376555674711
Tweedie,0.7149420425612304
Tweedie,0.7152917610054914
Tweedie,0.7149072564905189
Tweedie,0.7147821771858505
Tweedie,0.7428784461764946
Tweedie,0.7427010919001111
Tweedie,0.7429279279657829
Tweedie,0.7428856722533682
Tweedie,0.7427863723954987
Tweedie,0.7034603076859878
Tweedie,0.7078548033037559
Tweedie,0.7032756883649848
Tweedie,0.7031084038645712
Tweedie,0.7025763857641188
Tweedie,0.958207176000947
Tweedie,0.9590135193277268
Tweedie,0.9587743869433178
Tweedie,0.95836466013331
Tweedie,0.9589377759774024
Tweedie,0.7606586820729624
Tweedie,0.7608611759622576
Tweedie,0.7609663843713516
Tweedie,0.7607969069769882
Tweedie,0.7600465795575677
Tweedie,0.7326902301004207
Tweedie,0.7318705011156976
